employee_id,is_promoted
53827,0.05908719342325272
40064,0.12190804990488506
33502,0.04985777841919485
15182,0.08616071487252867
13593,0.12422113609392227
15613,0.03378673115643863
75751,0.08387477271046509
71625,0.08017718148550296
37763,0.1435642601355513
10812,0.13820986853037387
67357,0.12980428894995238
49583,0.08336380293482902
45428,-0.004049989657479575
9978,0.06265116562882027
44266,0.04985777841919485
47252,0.06426458918585122
57884,0.06265116562882027
24334,0.1426072322177571
58892,0.07031796807576808
40799,0.13281691928136824
33879,0.17818075753016357
24403,0.08522356872541952
51150,0.14559586228467736
7722,0.09924862646158057
71271,0.14794754048236475
56772,0.0984953074103933
65909,0.13259357353151122
8228,-0.017586258598616067
52138,0.06102074123740109
22999,0.14055946881222903
29196,0.047239399302235266
10663,0.001438567020316292
65651,0.031410881285954796
17973,0.032167881587545674
10986,0.1550219088457031
19355,0.08309529621736025
75402,0.048628343537942556
52587,0.043873875165306865
41662,0.05976162953976042
73944,-0.0042630537771355115
3987,0.003979864690593457
40057,0.08298733605207785
76195,0.07875826204893091
12411,0.05302704076997286
15161,0.10710881669788817
59084,0.1485350013965156
53857,0.05145467222655804
42772,0.07077631515532906
5294,0.09491990206632833
56439,0.19479748525118495
29998,0.09831368384883585
76599,0.029679027043235884
27424,-0.03915772229096068
45605,0.10841198376291547
75833,0.024890067888092955
57068,0.1168430304425462
70129,0.1437378942709941
14733,0.10318403427852181
71886,0.07036439134159672
7561,0.05952454540706819
59522,0.13350152319244715
44299,0.0388642515742175
29220,0.02515112829908022
15869,0.15567694640374652
51270,0.09340880529422765
14778,0.1737260576774745
19212,0.12412021774885248
70890,0.03216986937041705
31183,0.10936447716300615
46628,0.19601143425979534
44670,0.1031710488416325
70734,0.11002687148997439
47051,0.10356030402492655
17760,0.140614641358764
8180,0.05110877038034684
24756,0.0986171363088231
56780,0.0040464471378223454
59919,0.1304888928610313
18924,0.04620382202831849
42477,0.043873875165306865
50900,0.09793253239774419
11824,0.03785101270627615
51740,0.05456928240172715
51364,0.16838591007607123
64265,8.410768615270403e-05
46233,0.1685319706666532
41215,0.13924644945920195
47172,0.04847941605120496
53542,0.10010369802900554
2121,0.14182564597295444
77677,0.10605591944304445
38018,0.04174912217562945
29799,0.1926365557222765
565,0.02068803907171904
33473,-0.006554833125778717
14628,0.043195368581026725
46339,0.022520158569105518
6352,0.09822015642352323
63568,0.1329827144087175
15317,0.07222938165985035
63035,0.13207652722899008
22942,0.12606419166369037
62212,0.07303531299061879
49252,0.11006075860137238
38520,0.13698859984697564
65459,0.06482111607903368
69109,0.025050876791579198
67985,0.058186506714535235
74040,0.007886762750394058
31049,0.10951464092577906
55523,0.14836136726107277
40579,0.0740385666549275
40211,0.033210145870412655
41982,-0.03547107283517338
24286,0.04001675805317351
53696,0.07514248460635034
47130,0.00140275879217229
25340,0.09758735774945736
16794,0.19423604871326122
10399,0.010925503120761897
9095,0.14341819954496932
60624,0.02557467179917186
30188,0.08867493840145307
19292,0.07801120910655886
58780,0.15411572166597565
33674,0.16562318910930418
17128,0.09600807430097222
28127,0.0730021341413775
42650,0.11962655218644296
58393,0.18336290878426928
72037,0.06771418760615089
33736,0.0633875747769122
51260,0.06153641650850508
21326,0.14182564597295444
7784,0.15229019233881935
33540,0.08918590817708916
14669,0.08791922223965296
53267,0.054447563225434356
51294,0.12497824472164916
4208,0.1689830347274131
64266,0.13271249088974313
57995,0.013501656069469528
76317,0.09878293143617234
32169,-0.017586258598616067
22403,0.030218705811981633
18775,0.04314356334401369
7007,0.14506934121145307
58836,0.08086998138714283
67403,0.11415361870819105
34371,0.17619298655405738
17603,0.05445236232667416
72636,0.12446727494601309
44193,0.0984953074103933
41162,0.1682640811776414
42939,0.07143841149829964
37227,0.11906377717379385
34986,0.0595981631988888
10473,0.12980428894995238
42833,0.04581596653127099
39224,0.1689572304273847
34148,0.12951366218592963
65558,0.026310670122627944
63986,0.05323387383197868
31641,0.06816494736566642
45087,0.11614751531116822
63354,0.09719214034536602
41610,0.08926123915225216
10376,0.05184071804375322
11414,0.1096221793151799
32884,0.1075040341019795
71007,0.08228398161965877
43891,0.01905700566741403
26769,0.03787618796244339
23022,0.08315421724563712
56684,0.1296650574373949
24951,0.09340880529422765
8810,0.09822015642352323
77266,0.0650601396987219
33334,0.13337969429401736
29911,0.06301568454030247
42142,0.07207121017236552
29467,0.0660684950027617
11784,0.0716140559206656
29776,0.17761798251751448
10563,0.04039041275517797
6736,0.06424371920083513
441,0.1329827144087175
14980,0.1650856557188763
13549,0.03376066046122336
1348,0.11438493003838465
14948,0.023633955000094513
12723,0.06589486086731887
22827,0.08593773898953389
30527,-0.020463791898563205
38928,-0.03692705222161606
17420,0.029839896288913113
72878,0.13821359713098902
43657,0.08336380293482902
38588,0.12446727494601309
55236,0.11160730118136115
339,0.13842608153393393
30270,0.1331045433071473
52076,-0.0101706105683593
36458,0.1174058054551953
27999,0.10796140686727601
57114,0.10904478243698135
25603,0.1348489974532469
71930,0.1451611539429145
23945,0.0633875747769122
22469,0.18391062351900844
34891,-0.03692927370551283
17506,0.1888264744141569
32124,-0.027799471286985775
48160,-0.017928055723494887
30792,0.12732248180771746
76840,0.1286758359466113
27844,0.07012582567066926
32595,-0.010681580343995384
68808,0.06389854455254829
66391,0.12013752196207904
18212,0.014917313540918464
51051,0.08706690205225609
60375,0.13972096530247455
8495,0.008805210351959872
61193,0.07143229183366175
18612,0.0984953074103933
50665,0.10769401649100463
50512,0.16403239801849784
6621,0.049238925411893404
10992,0.14129643263245364
10742,0.04136572962240946
33326,0.05521559658127203
28711,0.12567754173173573
16466,0.1288041619534878
71692,0.08706690205225609
60158,0.05990966763914471
5296,0.028994423132156978
1415,0.09650753643428711
376,0.02664252502817331
11139,0.14921163972725793
21667,-0.01113021830535367
52771,0.13873547968356587
30283,0.10756150203707719
33431,0.11359413501702117
10860,0.05582592559342423
76614,0.10643855075346845
52246,0.028503187893288158
16337,0.08550597113928952
21160,0.15256372516254296
30888,-0.006943974002985007
41543,0.046500570442349905
68619,0.11239529080874067
46124,0.08837593021114201
9454,0.048897012728729664
48316,0.14238842098560356
61103,0.14199320358151224
46772,0.11438013093714486
62688,0.07088074308841719
53821,0.0977031101210021
67083,0.07168250233505646
10508,0.18712277398543037
42182,0.07443324236892046
51295,0.17830258642859337
26017,0.07651434986589353
38656,-0.01073338558100842
1210,0.06616004500116904
52205,0.0232431988026343
18776,0.13519240962032522
39588,0.06963336416468918
2066,0.0970185062099232
7952,0.07421654102571865
28286,-0.0335334333284648
15837,0.1682640811776414
41908,0.07369150945776688
28766,0.0021806075066876235
35922,0.0628247997642631
44582,0.0848639942012487
42485,0.17291525101346666
71289,0.06454916992308583
47556,0.12314248248226027
27264,0.07875826204893091
50266,0.14718013154101695
77122,0.17737490223089014
45635,0.0854267692138978
57502,0.08791142765359691
26262,0.051671545392995955
74374,0.1115052204472773
34661,0.06907289702660237
38450,0.15963928585541617
31134,0.10354169465030987
27968,0.10745222886496648
36271,0.03182446942046738
3316,0.03192185106159088
35219,0.04847941605120496
52701,0.06939887471917888
8654,0.06823485672099541
7551,0.06757748645151557
18778,0.1331045433071473
74667,0.06389854455254829
57527,0.06394026674084788
1726,0.0437063383566628
60191,0.17761798251751448
30623,0.020674377853943923
67366,0.08987051208816806
38917,0.10809033485277861
15689,0.149775487596405
18286,0.079269231824567
63660,0.0636296064137327
32232,0.09827196166053626
56976,0.0595981631988888
64644,0.1530132269873546
39204,0.07359605406904444
47141,0.13893705130957001
26883,0.1411256111344001
9890,0.05952454540706819
50095,0.046378741543920105
16145,0.0847421653028189
24190,0.09650753643428711
17777,0.12732248180771746
3339,0.0970185062099232
11436,0.034352422721453786
40457,0.09809832752509343
4730,0.11785297241436174
10380,-0.002565555936733299
6891,0.14875834714637265
40575,0.04958161663980857
60937,0.10693518256244536
50037,-0.0016038264015816872
3066,0.07764278478177826
18712,-0.022757233549262124
68494,0.1168430304425462
74119,0.17293526265611103
76254,0.12497824472164916
49402,0.09397158030687677
8141,0.06162314955066306
3076,0.08348563183325881
14390,0.136140961523174
66964,0.04958161663980857
67091,0.013710781539125659
13164,0.07656296346660801
21190,-0.023390032223328
21432,0.11074536251245129
2096,0.13457526798073233
53808,0.14885372766209215
9751,0.028379476445984597
59105,0.11609571007415519
76796,0.149722609502894
49192,0.1386197175099202
45888,0.09793253239774419
12492,0.03474897728106512
72963,0.0986171363088231
53303,0.09822015642352323
53081,0.03010008170065135
23930,0.028994423132156978
51938,-0.023952807235977105
29280,-0.0006004962249262086
7689,0.1687750509532775
16924,0.1484645867848859
40162,0.0650601396987219
8648,0.12288081870079699
57036,0.06361092052676925
69859,-0.006381198990335887
31492,0.10913943516433212
3964,0.020674377853943923
20962,0.07422805254494612
16434,0.16889687985170732
28860,0.10693518256244536
28665,0.009316180127595955
1561,0.05766662832056725
72856,0.06232533763094819
28596,0.06412189030240534
52840,0.0230311283447416
73807,0.12424392919615604
1089,0.08918977074533915
20345,0.10361022671306581
59325,0.1550219088457031
45294,0.1413085996704333
61412,0.08252141857157125
29033,0.08723607470301335
41735,0.08431819800839169
64996,0.1044682536858625
10388,0.05884939969259085
20001,0.07837671673677943
47942,-0.0101706105683593
5232,-0.003876355522036745
7097,0.07084305495412661
61335,0.17862228115461817
61360,0.10514805849570161
429,0.07558929478676737
54187,0.051671545392995955
18493,0.15997291556990012
23130,0.10860130462841468
16180,-0.007054295259093624
5133,0.14498308208824093
54456,0.0953168819516282
62197,0.16150388945836724
50861,0.14836883625388458
40356,0.08070035341489505
68967,0.2025532320747987
49181,0.09708985251654173
19572,0.17812895229315057
58731,0.06321059606137427
32167,0.12829692077846686
3435,0.14289939076123964
7389,0.06944122175959035
44860,0.12949142330195207
72065,0.05533784438349378
49353,-0.06523814127777629
42688,0.06574260194594639
4019,0.1553389045017567
64023,0.13972096530247455
30034,-0.03675341808617323
6907,0.18339965374337236
14810,0.0746593254152272
17629,0.05908719342325272
7003,0.1550219088457031
59100,0.07517637171774832
73651,0.11358019990126182
65300,0.03340227507438439
38796,0.09844350217338027
17133,0.18201040336261737
10552,0.0628247997642631
58271,0.13248325227540259
42387,-0.03297065831581569
19737,0.14272751910700537
35156,0.0847421653028189
68576,0.1383742762969209
62951,0.06453470723430257
76794,0.10549314443039534
39736,0.09340272876734262
73402,0.09460437898094265
30749,0.07011360380918868
49089,0.0918753199114443
57203,-0.020093784029328154
37385,0.033644551792719385
14101,0.11506156836912701
31036,0.155706512756782
66566,-0.006381198990335887
2283,0.17812895229315057
35086,0.04688971131955619
66082,-0.03784692270565722
34105,0.010931579647646947
14599,0.06571878410976853
21293,0.1000922012177565
44127,0.13658869501677678
17522,0.10367745866449901
23708,0.014105998943216992
64845,0.09368198133920187
38638,0.014973391535570799
62916,0.15451093907006702
18984,0.11455059859349093
35872,0.05823831195154827
8019,0.08987430008165787
6358,0.06772388694535933
53023,0.1550219088457031
32026,0.07156024039672944
32170,0.029415477789572445
46737,0.053623014709184964
21112,0.06213411932629914
12594,0.21314654675806322
9049,0.04838604295309358
48577,0.04438484494094294
9087,-0.030436619625153497
74296,0.1458457578539934
13640,0.06895206453876185
65412,0.059028891077793
17816,0.09994452658234595
50036,0.13229987297884713
34158,0.04847941605120496
30033,0.09969942643577269
74401,0.1181548167203417
73296,0.006481342738785409
41847,0.0977031101210021
28456,0.04314356334401369
55643,0.05196564200219412
40689,0.10211028949023662
41087,0.12829692077846686
56409,0.11288951946329787
28892,0.13854791043236372
22658,0.06929010644075169
34021,0.030611051476287426
29419,0.09271162774781702
65630,0.03209639801542193
18809,0.09758735774945736
59695,0.09340880529422765
39585,0.15241202123724917
30356,0.0602091493181471
78175,0.13389066406965344
23668,0.1286758359466113
50441,0.13745502849719088
52311,0.07530056744420495
19576,-0.0101706105683593
39982,0.1430730248966825
23338,0.08336380293482902
58769,0.07320594796915454
65210,0.056336895369060315
70168,0.0627029708658333
44136,0.0970185062099232
19098,0.09943355680670989
19826,0.1271897945727552
68896,0.1319089696204323
22540,0.11427873892810007
52630,0.07205687220570635
42249,0.10077924775094294
41645,0.0035354773621862623
60352,0.07568734149338441
24168,0.08403596061904108
77703,0.1044682536858625
52005,0.1292933191743163
22821,0.008805210351959872
33963,0.030323427450508394
55903,0.12675970679506837
70360,0.12970403744245135
21163,0.029415477789572445
52351,-0.028403044144838643
57632,0.11359694102234072
67448,0.015890421223563198
21018,0.07205687220570635
30307,0.06816494736566642
51006,0.1324199393960684
59242,0.03378673115643863
19353,0.024640158523444144
25940,0.09900627718602939
33400,0.08825809559863622
46896,0.13893705130957001
65389,0.10683376815755977
31886,0.10727943709858066
62107,0.014406343765282381
62662,0.03679811545143241
77743,0.11854673087127271
54888,0.10354169465030987
6878,0.08935954231253199
71343,0.1262402455109266
64742,0.07261964721835545
31110,0.04205033353348837
22290,0.1318247262574072
5238,0.16982977472008307
17481,0.14302121965966946
16426,-0.017417085947858804
45701,0.055732642883793156
65943,0.10316648888886293
23605,0.1277696487668839
65623,0.08418290973879285
8693,0.04757431523063509
77061,0.04861391894408988
50458,-0.0070658029014148
50405,0.09465884165534105
29954,0.08723607470301335
27369,0.06301568454030247
34266,0.15393569929923853
69082,0.10904478243698135
54481,0.09134597481391284
16986,0.05952454540706819
21502,0.07517637171774832
26676,0.1818367692271745
54360,0.16838591007607123
14467,0.14424886404663018
58255,-0.0011114660005622917
46322,0.11962655218644296
49734,0.15596287151634522
18985,0.11506156836912701
51064,0.04263259356837761
24677,0.11614751531116822
52765,0.11957474694942992
46466,0.05213927613763695
9307,0.09702458273680824
45619,0.05629541789644227
1110,0.028726533643145202
928,0.0627029708658333
24625,0.03915417977130344
16069,0.19652240403543142
59733,0.14252175752635454
8710,0.11701058805110398
28479,0.13020126883525224
73983,0.13920999552683846
57108,0.1888248852841024
7195,-0.021289357716043136
52665,0.06225911321141611
37573,0.03213332683494912
68267,0.06757748645151557
40855,0.0028508734511073636
61710,-0.040878327545627424
14955,0.08616679285855568
77531,0.036287145675796335
5885,0.10316648888886293
31444,0.19423604871326122
12927,0.03650732598042922
3718,0.12355932528507713
718,0.06361092052676925
813,0.13281691928136824
2005,0.04791664103855585
38391,0.12783345158335352
62502,0.05590876796448761
30320,0.07878050238366555
71236,0.17595482547148916
7361,0.16043014467008204
24579,0.06865730776668581
75383,0.037746767977052585
3994,0.055558764737567976
56762,0.1677013061649923
21572,0.09827196166053626
49902,0.10862846538869604
46473,0.1768825423107225
66123,0.1324199393960684
63361,0.05550695950055494
30949,0.07212612665398431
65248,0.07425960823347763
5320,-0.014210009029680129
6158,0.0362353404387833
3570,0.13281691928136824
12033,0.17761798251751448
61175,0.17761190599062943
49816,0.06265116562882027
8824,0.0388642515742175
57352,0.14836883625388458
50294,0.055558764737567976
76037,0.1197423045579877
19245,-0.0011114660005622917
1610,0.05281093370236305
33835,-0.0070658029014148
61018,0.07580909459773351
16908,0.11200428106666102
20068,-0.0070658029014148
30534,0.15826313861428853
29500,0.08655593227662
33834,0.1044682536858625
54535,0.06993510529319066
17853,0.16266053275895465
30139,0.05127632798890462
27401,0.07859259349382465
42042,0.13229987297884713
24099,0.14718013154101695
7180,0.08212378618585932
35814,0.14289939076123964
44779,0.07383874664322042
29222,0.031539652494304495
50994,0.08918590817708916
1276,0.12013752196207904
22054,0.029839896288913113
31041,0.17869172730579966
64122,0.07280962960738058
76830,0.009438009026025748
24188,0.10282738096536019
1749,0.09650753643428711
74749,0.10348988941329684
24091,0.1307895150046492
69671,0.08557013073450857
31902,0.1426580729558239
48217,0.09650753643428711
10292,0.02196634192387102
61474,-0.02128216864032871
54053,0.06072011909378318
65465,0.14666916176538086
26232,0.043294379831492584
54413,0.1871745792224434
59365,0.16988959192242228
45470,0.1651122193336681
12571,0.10048165687214398
31518,0.13096177810867488
49208,0.15514373774413287
31515,0.0627029708658333
43824,0.05445236232667416
18600,0.11205945340680344
49494,0.08418290973879285
76821,0.11296601060181263
11378,0.07530056744420495
32242,0.0720507956788213
16142,0.09055890399273678
1250,0.1387245669066251
6366,0.06664628711408586
65786,0.110790915319703
52386,0.033913244850020466
71833,0.08867493840145307
1327,0.04847941605120496
2383,0.10960755744963045
67658,0.04077372879354734
24637,0.11920258489201574
67379,0.10976579728365435
37712,0.07944286596000982
66799,0.030334924261757434
16875,0.07263115486067663
16517,0.125151878857092
46895,0.10198846059180683
46351,0.1685319706666532
25883,-0.010617711725934578
67480,0.13592881876841717
13471,0.12388492240506077
48370,0.09758735774945736
1183,0.0708458675915159
66776,0.1717618039398796
53366,0.1809305820474471
77194,0.05234243685889395
56386,0.12010795560904357
44243,0.1197423045579877
68929,0.0347522815662167
47990,0.0627029708658333
42308,-0.0014821118092396696
34787,0.09440893229069225
30673,0.09753555251244432
20454,0.06265116562882027
14255,0.14238842098560356
695,0.028726533643145202
62976,0.13578546353299678
16198,0.05755370804046936
18019,0.09918425155682056
37984,0.06481083444883258
2425,0.04847941605120496
40814,0.08018330711237392
23800,0.0018452821534174907
32889,0.1343034810015507
11336,0.11875915959408916
3455,0.1871745792224434
58459,0.11455856417382748
34222,0.034968494569776756
19756,0.11432725284363388
22506,0.06907289702660237
7488,0.04631673634660649
42978,-0.0016038264015816872
57052,0.0627029708658333
10424,0.046378741543920105
70644,0.13259357353151122
42310,0.1179796831009843
55184,0.10287749398427934
19061,0.03269309956789152
72225,0.062184042014438404
65816,0.06482111607903368
33424,0.03734004293064007
73061,0.16442761542258916
57307,0.08525313507845499
16751,0.10818863801305842
31709,0.06028542454735309
46319,0.03341526051127369
32544,0.028327671208971568
29042,0.03192185106159088
66787,0.10575394684238953
58208,0.13793372113291452
53176,0.0970185062099232
6100,0.06111709897908305
46547,0.043200316085155
25467,0.17793767724353926
7474,0.10574452807978643
5010,0.13771176784898426
16790,0.1535760020000037
15692,0.08298733605207785
54516,0.06867591714130249
7725,0.08228398161965877
49036,0.10062698882957044
28899,0.15121037102364912
48877,0.1063227983819237
76815,0.13889447244145278
29086,0.08212378618585932
17697,0.06355911528975622
25912,0.0839966016088949
33757,0.10572744183775068
30353,0.062140195853184185
66863,0.0925288785520892
44598,0.14182564597295444
69056,0.0627029708658333
39697,0.06865730776668581
9996,0.2084933406738732
73487,0.0984953074103933
6239,0.08121132319053112
6980,0.03824434756149372
54953,0.0028508734511073636
67681,0.11202886571851364
4417,0.05590876796448761
75702,0.06752868349420926
591,0.14943498547711498
12841,0.02312298522445843
43704,0.13765565836839566
37689,0.03233075176999597
3990,0.1624227390282928
55454,0.10214277705428129
9677,0.11057172837700846
25620,0.10037982524353554
78280,0.08525313507845499
69996,0.05286711907971094
38992,0.10693518256244536
61755,0.11455059859349093
29966,0.07274147611678526
51673,0.10026827797530685
36870,0.16749860531826316
23116,0.08255984930902759
54222,0.09900627718602939
2454,0.09768945211111989
9994,0.1075040341019795
14705,-0.014261814266693165
74684,0.029237503418781285
43067,-0.005468909094051608
56434,0.048990385826841044
76328,0.08817830659247616
39928,0.03679811545143241
64375,0.034566293072567866
12320,0.1828519390086332
20464,0.08522356872541952
31764,0.0628247997642631
47215,0.1331563485441603
33910,0.11415361870819105
3485,0.11002687148997439
73471,0.12446727494601309
9251,0.06003551518270427
59688,0.06333576953989918
56262,0.02816375863049609
12803,0.13350152319244715
68388,0.13350152319244715
32344,0.04085475984677338
71931,0.015086651964041603
55130,0.04512400071314825
47604,0.14289939076123964
29747,0.14536159125274414
25289,0.011670408507532301
70638,-0.005870229214699818
40109,0.05641973774012369
34855,-0.002948852517719411
57455,0.14182564597295444
31558,0.19874315076667903
47680,0.04263259356837761
70695,0.08655593227662
51197,0.04791664103855585
59110,0.14739963772592116
25602,0.05388467849064824
19695,0.12997792308539521
38429,-0.03348162809145176
52760,0.09759886539177853
26863,0.10198846059180683
16454,0.1576601917580437
4559,0.12897437699943093
14115,0.0628247997642631
7286,0.014410616522921686
37820,0.1546327679684968
5453,0.06733089102516476
69587,0.13259357353151122
66010,0.09868478942350566
983,0.09900627718602939
30800,0.06571878410976853
46367,0.06321394064146937
50384,0.014973391535570799
43679,-0.028914013920474727
20232,0.10373393816036938
40572,0.13771176784898426
75902,0.12637818704919793
31472,0.05235614930407486
22353,0.008315929201530944
57914,0.0814391822747804
64069,0.12155607153178881
16459,-0.0101706105683593
8158,0.1044682536858625
73268,0.10356030402492655
66226,0.1304888928610313
58785,0.06900386977577488
44141,0.10762586300040931
36629,0.0523516878193893
31052,0.11438493003838465
51685,0.16442761542258916
35379,0.12160949181100134
44749,0.06426458918585122
41723,0.0655876505863479
61361,0.08557013073450857
40149,0.1168430304425462
56099,0.17685785592836903
40736,-0.006554833125778717
71628,0.06158822174551811
38791,0.17441066158855345
20157,0.04344078032533634
22877,0.09288526188325985
4313,0.019923219936390957
30855,0.014105998943216992
75069,0.11240136733562572
75683,0.04085475984677338
67608,0.054301521293465105
23027,0.08537496397688478
19501,0.1329827144087175
3635,0.08804572045671794
58375,0.051671545392995955
47380,0.11438493003838465
975,0.05447894342239774
41742,0.14834275788645607
11526,0.08565919499081132
44722,0.07711989418303695
62674,0.17788587200652622
62680,0.0813788807990889
17043,0.1420674335989926
63224,0.1351526648589309
13282,0.14064441025289864
5139,0.014105998943216992
47117,0.09844350217338027
58067,0.0488955132448151
23681,-0.013473355870805837
44416,0.16232262106288625
23828,0.08298733605207785
75849,-0.00018970606624946207
74165,0.15011958938819386
28382,-0.004533520819074863
63366,0.07320594796915454
16909,0.0352599470567012
51737,0.15011958938819386
18585,0.10331940511986477
33646,0.01053786817351221
58458,0.1174058054551953
69215,0.0627029708658333
4508,0.1604838853455362
49647,0.08177409820318024
49618,0.0523516878193893
14986,0.1130631535987407
26321,0.08282269634311484
51408,0.0633875747769122
36203,0.08706115518741174
9523,0.11427873892810007
24337,0.012397507655705423
53448,0.07852217888219494
5576,-0.022879062447691917
44110,0.1989167849021219
69085,0.12305986315176223
77167,0.027818583982209252
6150,0.1687750509532775
62147,0.06868262568238387
68879,0.16821227594062838
65115,0.0732845165926671
55269,0.10451775104831323
51763,0.05624336864864689
30940,0.05952454540706819
71078,0.1677013061649923
52464,0.032341515722988504
3530,0.06454916992308583
9188,0.13397523289302576
65121,-0.035170925006148726
37895,0.1382037920034888
5649,0.14289939076123964
61577,0.13457526798073233
12868,0.13985881124388283
74966,0.10117965505320291
8023,0.12550141665104125
33807,0.05145467222655804
71459,0.0703585901831294
39582,0.1375289932199101
25879,0.11785297241436174
35351,0.11587563273546327
31794,-0.04984555383085715
61663,0.07819877835776104
72095,0.04814800146358328
77101,0.14250417335714832
25557,0.11906377717379385
31585,-0.0376732885702144
25793,0.18339965374337236
26024,0.11139873674951759
54748,0.0345568348759663
8839,0.1677013061649923
27967,0.08723607470301335
75588,0.04331439147413698
20382,0.1550219088457031
30108,0.1396216552206489
48297,0.10710881669788817
75625,0.1288078905541029
19947,0.09650753643428711
61450,0.12846340722379487
77304,0.05976162953976042
40159,0.013595029167580916
68305,0.14836883625388458
21207,0.043195368581026725
54630,0.1719115508215294
7451,0.07944286596000982
749,0.19760222535060162
71969,0.13687741705625556
29562,0.002797276440767771
10344,0.11071413283843867
26908,0.018738627825560912
17135,0.10853381266134526
29120,0.09759886539177853
